"address_id","house_number","house_name","street","city","county","post_code","Address_ID"
5646899745,1452,"The Close","Wilton Road","York","Derbyshire","BS1 1AA","AD00794"
130807796,1334,"The Brunel Centre","Askew Road","Reading","Somerset","B1 2AA","AD00795"
5284003330,1359,"The Curve","Chipping Norton Street","Liverpool","Cambridgeshire","NN1 1AA","AD00796"
6305383553,1399,"Humber Street","Chipping Norton Street","Chester","Tyne and Wear","BN1 3AA","AD00797"
6248800626,562,"The Silk Mill","Elgin Avenue","Leicester","Merseyside","NN1 3AA","AD00798"
1317880412,1191,"The Quadrant","Margravine Road","Rochdale","Isle of Wight","MK1 1AA","AD00799"
6742021845,13,"XYZ Apartments","Wilton Road","Plymouth","Cumbria","MK1 2AA","AD00800"
5616582476,1183,"Jericho Road","Lyttelton Road","Blackpool","Lincolnshire","WV1 2AA","AD00801"
6748005167,595,"Hadrian's Court","Highbury Fields","Newcastle upon Tyne","Nottinghamshire","WF1 2AA","AD00802"
7771232442,390,"The Bridges","Bramerton Street","Cambridge","City of London","YO1 2AA","AD00803"
3614527778,1085,"The Potteries Shopping Centre","Weltjie Road","Manchester","Cambridgeshire","NR1 1AA","AD00804"
6686925454,435,"The Potteries Shopping Centre","Wilton Road","Rochdale","Kent","BL1 1AA","AD00805"
8905732798,904,"The Wave","Thornhill Road","Stoke-on-Trent","Buckinghamshire","BD1 1AA","AD00806"
7121986280,194,"The Randolph","Randolph Crescent","Blackpool","Essex","BN1 2AA","AD00807"
8422770571,871,"Etruria Works","Alverstone Street","Leicester","Cornwall","SR1 1AA","AD00808"
8108855187,1110,"The Point","Kensington Palace Gardens","Plymouth","Devon","WF1 2AA","AD00809"
7313126344,1265,"Grand Arcade","Lauderdale Road","Birmingham","Hertfordshire","CR1 2AA","AD00810"
1516063880,1273,"The Maltings","Fitzroy Square","Salisbury","Berkshire","LN1 1AA","AD00811"
185502601,1239,"Cathedral Green","Canonbury Grove","Milton Keynes","Herefordshire","OL1 2AA","AD00812"
874916925,109,"Manchester One","Fitzroy Square","Doncaster","Gloucestershire","SO1 2AA","AD00813"
4497400948,909,"The Promenade Apartments","Addison Road","Leicester","Isle of Wight","WV1 1AA","AD00814"
137898363,447,"The Oracle Centre","Gillespie Road","Southampton","Dorset","LS1 3AA","AD00815"
4870732661,645,"The Forbury","Notting Hill Gate","Bolton","Lincolnshire","HU1 2AA","AD00816"
7058344108,529,"St Paul's Place","Bloomsbury Square","Coventry","Devon","NN1 3AA","AD00817"
5707773,1021,"Porter Valley","Fitzroy Square","Carlisle","Bedfordshire","DE1 1AA","AD00818"
3446451781,1335,"Frenchgate Shopping Centre","Highbury Fields","Blackburn","Worcestershire","TS1 1AA","AD00819"
6318499563,749,"Highcross Leicester","Wimbledon Park Road","Southampton","Shropshire","LU1 2AA","AD00820"
5130433041,1218,"The Custard Factory","Marylebone High Street","Liverpool","Norfolk","CR1 3AA","AD00821"
3253982955,130,"The Elements","Barnsbury Road","Lincoln","Durham","BD1 3AA","AD00822"
55756727,92,"The Custard Factory","Canonbury Grove","Birmingham","Greater London","MK1 2AA","AD00823"
281155496,829,"The Maltings","Canonbury Grove","Wolverhampton","Nottinghamshire","BH1 2AA","AD00824"
8209211862,171,"Linthorpe Road","Canonbury Grove","Kingston upon Hull","Devon","S1 3AA","AD00825"
2263475,1028,"Victoria Street","Kensington Palace Gardens","Bradford","Nottinghamshire","LU1 3AA","AD00826"
5500504754,150,"The Centre MK","Church Street","Exeter","South Yorkshire","CV1 3AA","AD00827"
2146978635,686,"The Close","Weltjie Road","Nottingham","Isle of Wight","NG1 3AA","AD00828"
1743433115,1078,"Highcross Leicester","The Boltons","Carlisle","Hampshire","YO1 2AA","AD00829"
5206507822,166,"The Sands","Barnsbury Road","Milton Keynes","Derbyshire","BN1 3AA","AD00830"
5640697571,1257,"Quayside Quays","Notting Hill Gate","Cambridge","Devon","WV1 1AA","AD00831"
8191097230,862,"The Grafton","Church Street","Birmingham","Leicestershire","BD1 3AA","AD00832"
3392150886,56,"Minster Court","Chipping Norton Street","Cambridge","Buckinghamshire","DY1 2AA","AD00833"
2956339559,27,"The Bridges","Parsons Green Lane","Chester","Berkshire","CH1 2AA","AD00834"
6116292186,934,"The Light","Randolph Crescent","Derby","Rutland","SO1 2AA","AD00835"
2431136809,918,"The Sands","Lauderdale Road","Middlesbrough","Derbyshire","BH1 3AA","AD00836"
5921794120,266,"The Beacon","The Boltons","Bolton","Gloucestershire","FY1 3AA","AD00837"
2781082988,797,"The Landmark","The Boltons","Gloucester","Isle of Wight","NN1 3AA","AD00838"
1687340919,541,"Brindleyplace","Barons Court Road","Kingston upon Hull","Buckinghamshire","SN1 2AA","AD00839"
6778728353,702,"The Lanes Apartments","The Crescent","Norwich","Cumbria","NN1 2AA","AD00840"
8237918673,883,"Tombland","Kensington Palace Gardens","Gloucester","East Sussex","LU1 1AA","AD00841"
1721108882,998,"Ropewalks","Margravine Road","Exeter","Hampshire","ST1 1AA","AD00842"
9899947016,780,"Moda Living","Chipping Norton Street","Coventry","Nottinghamshire","BH1 3AA","AD00843"
5190435679,1273,"Forster Square Apartments","Alverstone Street","Luton","Warwickshire","LS1 1AA","AD00844"
3240361507,544,"Fisherton Street","Church Street","Reading","Lancashire","BN1 1AA","AD00845"
9455746700,241,"Brayford Pool","Thornhill Road","Bradford","Greater London","NR1 3AA","AD00846"
9949030218,17,"The General Hospital Quarter","Kensington Palace Gardens","Luton","Dorset","ST1 1AA","AD00847"
6441733250,601,"The Malago Estate","Lauderdale Road","Doncaster","Cheshire","BD1 2AA","AD00848"
43715540,1011,"The Barbican","Sutherland Avenue","Reading","Greater London","TS1 3AA","AD00849"
6154182996,821,"The Broadway","Thornhill Road","Gloucester","Leicestershire","BH1 2AA","AD00850"
2036285236,14,"The Bottle Yard Studios","Canonbury Grove","Sheffield","South Yorkshire","BN1 1AA","AD00851"
3328868402,1085,"The Potteries Shopping Centre","Weltjie Road","Manchester","Cambridgeshire","NR1 1AA","AD00852"
9190410300,599,"Manchester One","Alverstone Street","Sunderland","South Yorkshire","TS1 2AA","AD00853"
6267170756,791,"The Headrow","Sutherland Avenue","Watford","Herefordshire","NG1 3AA","AD00854"
9715929583,447,"City Park","Parsons Green Lane","Manchester","Bedfordshire","FY1 2AA","AD00855"
3893812490,1039,"The Brewery Wharf","Gillespie Road","Rochdale","West Midlands","OX1 3AA","AD00856"
5999597722,800,"The Waterfront","Askew Road","Luton","Bedfordshire","BS1 3AA","AD00857"
1944334378,711,"Milkstone Road","Marylebone High Street","Oxford","Greater Manchester","NG1 3AA","AD00858"
2225877599,1313,"Waterfront","Parsons Green Lane","Liverpool","Hertfordshire","WV1 3AA","AD00859"
6363742099,1035,"Kampus","Canonbury Grove","Southampton","Dorset","BS1 3AA","AD00860"
932646247,1265,"Grand Arcade","Lauderdale Road","Birmingham","Hertfordshire","CR1 2AA","AD00861"
3143606231,14,"Minster Court","Lauderdale Road","Southampton","Cornwall","B1 3AA","AD00862"
7845401722,207,"Cathedral Square","Marylebone High Street","Luton","Lancashire","SP1 3AA","AD00863"
1504838939,283,"County Oak","Chipping Norton Street","Luton","Leicestershire","M1 1AA","AD00864"
5282402645,385,"Cathedral Square","Randolph Crescent","Sunderland","Cumbria","EX1 1AA","AD00865"
1673061737,645,"The Forbury","Notting Hill Gate","Bolton","Lincolnshire","HU1 2AA","AD00866"
1227191111,758,"St Paul's Place","Parsons Green Lane","Birmingham","Gloucestershire","IP1 2AA","AD00867"
1962003167,176,"The Interchange","Wilton Road","Wakefield","Greater London","TS1 3AA","AD00868"
8952602749,630,"Porter Valley","Parsons Green Lane","Leeds","Lancashire","FY1 1AA","AD00869"
4464866700,831,"The Drapery","Gillespie Road","Doncaster","Cumbria","BN1 2AA","AD00870"
4791698398,263,"Bathurst Buildings","The Boltons","Watford","Norfolk","BL1 1AA","AD00871"
198404883,366,"The Promenade Apartments","Parsons Green Lane","Luton","Leicestershire","GL1 2AA","AD00872"
437656322,1251,"Bede House","Fitzroy Square","Middlesbrough","Suffolk","EX1 1AA","AD00873"
6435720681,201,"The Point","Wimbledon Park Road","Nottingham","Suffolk","HU1 3AA","AD00874"
142317438,1363,"The Hoe Apartment Hotel","Wilton Road","Cambridge","Warwickshire","RG1 1AA","AD00875"
461156067,711,"Jericho Road","Bloomsbury Square","Luton","Norfolk","PE1 1AA","AD00876"
6346868403,1265,"Grand Arcade","Lauderdale Road","Birmingham","Hertfordshire","CR1 2AA","AD00877"
7382564983,751,"The Elements","Barnsbury Road","Lincoln","Essex","NN1 2AA","AD00878"
2282902033,840,"Rochdale Exchange","Park Avenue Road","Blackburn","Bristol","M1 3AA","AD00879"
3706369737,12,"The iQ Wolverhampton","Bloomsbury Square","Blackburn","Rutland","TS1 1AA","AD00880"
7150879683,1158,"The Broadway","Askew Road","Plymouth","Essex","NE1 1AA","AD00881"
6993231239,1334,"The Brunel Centre","Askew Road","Reading","Somerset","B1 2AA","AD00882"
9215320474,246,"Minster Court","Thornhill Road","Oxford","Kent","CA1 1AA","AD00883"
9696025629,890,"The Drapery","Church Street","Carlisle","Lincolnshire","WV1 2AA","AD00884"
4689206104,438,"Etruria Works","Weltjie Road","Watford","Oxfordshire","SN1 3AA","AD00885"
2563721997,792,"Southgate","Lauderdale Road","Nottingham","Bristol","PL1 1AA","AD00886"
3237004200,30,"The Maltings","Barnsbury Road","Norwich","West Sussex","BS1 2AA","AD00887"
7898581989,944,"Cathedral Quarter","Margravine Road","Gloucester","Hampshire","GL1 3AA","AD00888"
1635510430,535,"The Rows","The Crescent","Coventry","Shropshire","CA1 3AA","AD00889"
4086633965,78,"Transporter Bridge Apartments","Parsons Green Lane","Brighton","South Yorkshire","SO1 2AA","AD00890"
2607533902,876,"The Potteries Shopping Centre","The Boltons","Sheffield","Wiltshire","WD1 1AA","AD00891"
2680449444,843,"Bathurst Buildings","Canonbury Grove","Gloucester","Greater Manchester","DN1 1AA","AD00892"
5686984336,972,"St Paul's Place","Highbury Fields","Reading","Herefordshire","WV1 1AA","AD00893"
3202921118,1438,"Deansgate Quays","Elgin Avenue","Bournemouth","Leicestershire","GL1 2AA","AD00894"
1162177136,694,"City Park","Bloomsbury Square","Gloucester","Derbyshire","BL1 3AA","AD00895"
9835152829,233,"Middlehaven","Lauderdale Road","Luton","Somerset","BN1 1AA","AD00896"
1719359016,1490,"The Sands","Addison Road","Bournemouth","Leicestershire","OX1 3AA","AD00897"
8808163040,200,"Southgate Street","Wilton Road","Portsmouth","Somerset","LU1 1AA","AD00898"
2640900544,276,"Cathedral Green","Lauderdale Road","Milton Keynes","Lancashire","BN1 1AA","AD00899"
582913691,716,"The Brunel Centre","Askew Road","York","Greater Manchester","NR1 3AA","AD00900"
1867809079,1012,"The Lumen","Weltjie Road","Wakefield","Bedfordshire","SP1 1AA","AD00901"
9181914202,1419,"Rivergate","Parsons Green Lane","Dudley","Greater Manchester","NN1 2AA","AD00902"
646725,1039,"The Brewery Wharf","Gillespie Road","Rochdale","West Midlands","OX1 3AA","AD00903"
594609321,1419,"The Light","Park Avenue Road","Blackburn","Surrey","WV1 2AA","AD00904"
1776479718,886,"Rochdale Exchange","Elgin Avenue","Gloucester","Greater Manchester","PE1 3AA","AD00905"
5909118722,1293,"Wapping Wharf","Fitzroy Square","Luton","Northumberland","BN1 3AA","AD00906"
9149868527,1220,"The Deep","Kensington Palace Gardens","Oxford","West Yorkshire","HU1 1AA","AD00907"
4136554117,819,"Victoria Street","The Crescent","Lincoln","Rutland","WF1 1AA","AD00908"
772106983,362,"The Big One Apartments","Parsons Green Lane","Derby","Greater London","S1 2AA","AD00909"
7953792583,1345,"Northern Spire","Lauderdale Road","Carlisle","East Riding of Yorkshire","IP1 1AA","AD00910"
5018903015,605,"The Rows","Highbury Fields","Nottingham","Hertfordshire","LU1 1AA","AD00911"
2753344116,1238,"The Harlequin","Notting Hill Gate","Exeter","Durham","BN1 3AA","AD00912"
8185971382,36,"Waterdale","Parsons Green Lane","Sheffield","Nottinghamshire","B1 1AA","AD00913"
5149635839,1469,"Southgate","Fitzroy Square","Peterborough","Cumbria","BD1 2AA","AD00914"
5725711366,1064,"The Big One Apartments","The Boltons","Bradford","Cheshire","SP1 3AA","AD00915"
139471871,1425,"The Centre MK","Notting Hill Gate","Nottingham","Essex","EX1 1AA","AD00916"
9820420768,174,"The BH1 Apartments","The Crescent","Exeter","City of London","PL1 3AA","AD00917"
8935197564,164,"Kelham Island","Margravine Road","Northampton","Essex","LS1 2AA","AD00918"
390737267,1107,"Brayford Pool","Sutherland Avenue","Leeds","Durham","MK1 1AA","AD00919"
3085923357,429,"The BH1 Apartments","Marylebone High Street","Peterborough","Lincolnshire","EX1 2AA","AD00920"
3422491988,1034,"The Buttermarket","Chipping Norton Street","Crawley","Rutland","OX1 2AA","AD00921"
4613988640,1440,"Porter Valley","The Crescent","Bournemouth","West Sussex","IP1 2AA","AD00922"
9364685350,1469,"Southgate","Fitzroy Square","Peterborough","Cumbria","BD1 2AA","AD00923"
1967109532,383,"Lakeside Village","Kensington Palace Gardens","Kingston upon Hull","Dorset","TS1 3AA","AD00924"
9275150125,895,"Crusader Court","Barnsbury Road","Crawley","South Yorkshire","CV1 1AA","AD00925"
6271199747,329,"The Interchange","Lauderdale Road","Lincoln","Leicestershire","B1 3AA","AD00926"
567040011,1083,"Deansgate Quays","Notting Hill Gate","Swindon","East Sussex","LN1 1AA","AD00927"
3882639954,1114,"Xscape MK","Kensington Palace Gardens","Bradford","Cambridgeshire","FY1 1AA","AD00928"
6968749165,1350,"Xscape MK","Fitzroy Square","Plymouth","Kent","SN1 3AA","AD00929"
1471371751,1210,"The Workstation","Addison Road","Doncaster","Northamptonshire","SO1 1AA","AD00930"
9623219598,73,"Trinity Leeds","Elgin Avenue","Chester","Warwickshire","SR1 1AA","AD00931"
847683591,854,"Fossgate","The Crescent","Birmingham","South Yorkshire","BS1 3AA","AD00932"
4145227425,773,"The Pumphouse","Church Street","Luton","North Yorkshire","B1 1AA","AD00933"
7925297603,1441,"Pride Park","Highbury Fields","Doncaster","Shropshire","LU1 2AA","AD00934"
5861032920,464,"Velocity Apartments","Fitzroy Square","Blackburn","Bristol","LS1 2AA","AD00935"
4588641549,92,"The Custard Factory","Canonbury Grove","Birmingham","Greater London","MK1 2AA","AD00936"
6972845386,614,"The Big One Apartments","Marylebone High Street","Blackburn","East Riding of Yorkshire","BS1 2AA","AD00937"
9269008126,537,"One Park Lane","Church Street","Swindon","Wiltshire","NR1 3AA","AD00938"
727867733,980,"Frenchgate Shopping Centre","Canonbury Grove","Sheffield","North Yorkshire","BS1 3AA","AD00939"
2800653086,721,"The Sands","Addison Road","Watford","City of London","CB1 3AA","AD00940"
3992427870,1273,"Forster Square Apartments","Alverstone Street","Luton","Warwickshire","LS1 1AA","AD00941"
74389491,1278,"The Curve","Bramerton Street","Luton","North Yorkshire","LN1 2AA","AD00942"
3036334610,821,"The Broadway","Thornhill Road","Gloucester","Leicestershire","BH1 2AA","AD00943"
7605319843,970,"Leopold Square","Barnsbury Road","Rochdale","North Yorkshire","DE1 2AA","AD00944"
3778364464,1495,"The Randolph","Kensington Palace Gardens","Southampton","Lancashire","IP1 1AA","AD00945"
2995279596,743,"St. Annes Way","Alverstone Street","Norwich","East Riding of Yorkshire","DY1 1AA","AD00946"
8769764018,233,"The Cube","Elgin Avenue","Southampton","Cambridgeshire","LN1 3AA","AD00947"
2968474790,921,"Frenchgate Shopping Centre","Askew Road","Cambridge","Staffordshire","PE1 2AA","AD00948"
9346952466,234,"The Sands","Canonbury Grove","Kingston upon Hull","Buckinghamshire","DE1 3AA","AD00949"
3356025554,599,"Manchester One","Alverstone Street","Sunderland","South Yorkshire","TS1 2AA","AD00950"
9365607833,758,"The Broadway","Alverstone Street","Blackpool","Gloucestershire","LS1 1AA","AD00951"
8806780743,233,"Middlehaven","Lauderdale Road","Luton","Somerset","BN1 1AA","AD00952"
1233816462,931,"Bede House","Lyttelton Road","Newcastle upon Tyne","Cheshire","YO1 1AA","AD00953"
1481077503,1188,"The Quays","Park Avenue Road","Gloucester","Greater Manchester","BL1 1AA","AD00954"
8891554421,219,"Middlehaven","Marylebone High Street","Exeter","Herefordshire","NR1 3AA","AD00955"
6158478741,1452,"The Close","Wilton Road","York","Derbyshire","BS1 1AA","AD00956"
8348509445,521,"The Lansdowne","Chipping Norton Street","Lincoln","Cornwall","NG1 1AA","AD00957"
65287630,245,"City Walls","Gillespie Road","Rochdale","Cumbria","BN1 2AA","AD00958"
1427713243,510,"The Bridges","Bramerton Street","Rochdale","Kent","MK1 2AA","AD00959"
5866382369,1219,"Highcross Leicester","Barnsbury Road","Salisbury","Cornwall","FY1 2AA","AD00960"
4036726102,586,"The Promenade Apartments","Elgin Avenue","Nottingham","East Sussex","TS1 3AA","AD00961"
4289143660,662,"The Sands","Church Street","Manchester","Norfolk","BN1 2AA","AD00962"
4934410317,339,"The Waterfront","Randolph Crescent","Sheffield","Tyne and Wear","BH1 1AA","AD00963"
7075557254,1060,"The Cube","Barons Court Road","Nottingham","Derbyshire","DN1 3AA","AD00964"
3360367472,368,"The Leverton","Wilton Road","Sheffield","Dorset","YO1 1AA","AD00965"
3332886517,887,"The Ruskin","Alverstone Street","Newcastle upon Tyne","Tyne and Wear","LE1 1AA","AD00966"
6901898878,842,"The Interchange","Kensington Palace Gardens","Liverpool","Worcestershire","CR1 1AA","AD00967"
2837614262,1407,"The Market Place","Park Avenue Road","Coventry","West Yorkshire","DN1 2AA","AD00968"
5870616018,489,"Trinity Walk","Park Avenue Road","Manchester","Cheshire","GL1 1AA","AD00969"
5942825793,1030,"Sutton Harbour","Margravine Road","Derby","Northamptonshire","BS1 3AA","AD00970"
8917596134,1440,"Porter Valley","The Crescent","Bournemouth","West Sussex","IP1 2AA","AD00971"
8158844987,432,"The Landmark","Wilton Road","Chester","West Midlands","EX1 3AA","AD00972"
1099873584,1338,"Kemp Town","Highbury Fields","Exeter","Suffolk","BN1 2AA","AD00973"
6521639323,631,"Mayfield","Wimbledon Park Road","Lincoln","Cheshire","FY1 3AA","AD00974"
5614425314,1425,"The Centre MK","Notting Hill Gate","Nottingham","Essex","EX1 1AA","AD00975"
6702589727,800,"Trinity Walk","Notting Hill Gate","Leicester","Cumbria","SO1 1AA","AD00976"
386284482,906,"The Lansdowne","Barnsbury Road","Cambridge","Shropshire","CV1 3AA","AD00977"
4691018484,732,"The Silk Mill","Barnsbury Road","Plymouth","Cornwall","WF1 1AA","AD00978"
9184883677,233,"The Broadway","The Crescent","Middlesbrough","Leicestershire","M1 3AA","AD00979"
8816871660,1346,"The Point","Barons Court Road","Coventry","Wiltshire","LS1 2AA","AD00980"
8081163174,383,"Lakeside Village","Kensington Palace Gardens","Kingston upon Hull","Dorset","TS1 3AA","AD00981"
8409203502,221,"The Lexington","Canonbury Grove","Watford","Hampshire","CH1 1AA","AD00982"
2136264044,468,"The Custard Factory","Barons Court Road","Blackpool","West Yorkshire","TS1 1AA","AD00983"
764410032,983,"The Leverton","Sutherland Avenue","Liverpool","Dorset","YO1 1AA","AD00984"
7076809257,615,"Waterfront","Highbury Fields","Luton","Surrey","FY1 1AA","AD00985"
